token_id,rank,score
5749,164,183.16
5750,894,132.01
5751,5415,91.46
5752,2279,110.56
5753,6560,86.27
5754,8909,74.41
5755,8887,74.61
5756,4638,95.27
5757,8975,74.04
5758,3673,100.61
5759,1622,117.51
5760,516,145.66
5761,987,129.55
5762,5203,92.50
5763,7185,83.35
5764,9756,67.16
5765,7396,82.50
5766,9990,60.59
5767,3466,101.72
5768,9053,73.48
5769,9162,72.70
5770,4272,97.11
5771,96,266.04
5772,9544,69.76
5773,3151,103.87
5774,9007,73.83
5775,9649,68.62
5776,475,147.76
5777,2190,111.39
5778,7811,80.51
5779,6439,86.88
5780,6276,87.62
5781,9668,68.37
5782,9371,71.06
5783,123,213.84
5784,7511,81.96
5785,5214,92.46
5786,7482,82.07
5787,2945,105.37
5788,7618,81.47
5789,3126,103.98
5790,6298,87.51
5791,5092,93.02
5792,8676,75.93
5793,919,131.30
5794,3061,104.45
5795,5285,92.16
5796,9154,72.75
5797,1946,113.83
5798,5445,91.33
5799,910,131.49
5800,9881,64.89
5801,8786,75.25
5802,3882,99.41
5803,845,133.24
5804,792,134.74
5805,2542,108.33
5806,9790,66.69
5807,3721,100.32
5808,3396,102.09
5809,688,138.04
5810,9829,66.09
5811,7110,83.62
5812,5687,90.24
5813,3779,100.04
5814,7294,82.95
5815,2709,107.06
5816,7232,83.14
5817,9715,67.75
5818,9585,69.24
5819,5677,90.30
5820,2764,106.59
5821,7128,83.55
5822,2770,106.57
5823,5468,91.21
5824,4795,94.50
5825,3149,103.88
5826,58,326.70
5827,6902,84.55
5828,3810,99.80
5829,1779,115.57
5830,943,130.63
5831,3334,102.60
5832,1852,114.84
5833,8761,75.38
5834,3562,101.16
5835,3304,102.82
5836,9918,63.69
5837,9650,68.59
5838,8757,75.41
5839,6258,87.71
5840,459,148.25
5841,472,147.83
5842,5056,93.22
5843,8633,76.20
5844,8146,78.90
5845,435,149.93
5846,7836,80.40
5847,5672,90.33
5848,1358,121.68
5849,8093,79.14
5850,2797,106.36
5851,8576,76.53
5852,9873,65.17
5853,8558,76.67
5854,5499,91.08
5855,4005,98.64
5856,3366,102.33
5857,6926,84.44
5858,5487,91.15
5859,5595,90.68
5860,6056,88.57
5861,9648,68.62
5862,36,339.28
5863,9394,70.89
5864,1896,114.32
5865,5098,92.99
5866,4661,95.17
5867,8797,75.19
5868,9879,64.98
5869,1541,118.86
5870,4665,95.14
5871,3774,100.07
5872,9654,68.51
5873,2513,108.59
5874,8521,76.93
5875,8159,78.82
5876,261,166.01
5877,9126,72.95
5878,6936,84.41
5879,4345,96.73
5880,2551,108.25
5881,2634,107.62
5882,9604,69.07
5883,2211,111.18
5884,9775,66.93
5885,2845,106.07
5886,9857,65.46
5887,8665,76.01
5888,460,148.23
5889,6596,86.05
5890,4310,96.90
5891,7758,80.74
5892,9816,66.31
5893,6602,86.03
5894,2423,109.30
5895,1405,120.96
5896,1406,120.96
5897,3298,102.85
5898,3192,103.61
5899,9531,69.83
5900,8341,77.97
5901,5177,92.62
5902,2869,105.91
5903,3971,98.80
5904,4010,98.61
5905,8426,77.46
5906,7280,83.01
5907,3315,102.72
5908,5024,93.39
5909,3042,104.57
5910,8358,77.87
5911,8493,77.06
5912,2774,106.55
5913,9988,60.66
5914,5317,92.00
5915,6942,84.39
5916,5805,89.72
5917,8085,79.16
5918,8407,77.60
5919,6897,84.56
5920,7289,82.98
5921,4364,96.67
5922,2253,110.87
5923,4931,93.92
5924,7139,83.52
5925,4537,95.74
5926,1229,124.21
5927,7599,81.53
5928,8132,78.99
5929,1949,113.82
5930,6385,87.13
5931,1235,124.10
5932,3659,100.66
5933,7971,79.71
5934,8028,79.43
5935,9913,63.99
5936,5071,93.12
5937,5028,93.37
5938,8105,79.09
5939,1123,126.32
5940,9251,72.04
5941,331,157.40
5942,8651,76.10
5943,5101,92.99
5944,4610,95.40
5945,9031,73.61
5946,3868,99.46
5947,8156,78.85
5948,9625,68.84
5949,6699,85.49
5950,3159,103.84
5951,2894,105.76
5952,9255,72.01
5953,4288,97.02
5954,4213,97.44
5955,9660,68.46
5956,6284,87.58
5957,7122,83.56
5958,2126,111.98
5959,1655,117.04
5960,7071,83.84
5961,9587,69.24
5962,6769,85.12
5963,8217,78.55
5964,1597,118.03
5965,1221,124.41
5966,225,170.74
5967,8041,79.37
5968,671,138.64
5969,8504,77.01
5970,113,239.46
5971,3463,101.73
5972,9971,61.98
5973,1352,121.75
5974,745,136.65
5975,369,154.36
5976,432,149.99
5977,7588,81.59
5978,6038,88.68
5979,8699,75.75
5980,5930,89.13
5981,9418,70.64
5982,602,141.51
5983,1098,126.81
5984,8881,74.64
5985,5600,90.66
5986,5824,89.64
5987,1124,126.26
5988,8635,76.19
5989,8223,78.52
5990,1251,123.75
5991,5884,89.29
5992,4293,97.00
5993,2947,105.34
5994,6468,86.74
5995,7943,79.84
5996,3726,100.30
5997,9041,73.56
5998,6123,88.29
5999,300,160.42
6000,6646,85.79
6001,5829,89.62
6002,15,354.21
6003,7608,81.50
6004,5060,93.19
6005,2857,105.98
6006,281,162.76
6007,74,302.50
6008,3470,101.70
6009,7350,82.67
6010,87,283.20
6011,313,159.33
6012,7852,80.34
6013,7295,82.94
6014,9072,73.30
6015,9285,71.79
6016,4063,98.30
6017,3687,100.53
6018,5193,92.55
6019,1471,119.96
6020,7701,81.05
6021,4374,96.63
6022,4386,96.59
6023,3478,101.64
6024,3800,99.86
6025,172,179.33
6026,3636,100.78
6027,7981,79.65
6028,2829,106.16
6029,624,140.66
6030,8705,75.71
6031,278,162.99
6032,3417,102.01
6033,6441,86.87
6034,6573,86.18
6035,771,135.51
6036,3997,98.67
6037,8247,78.40
6038,9507,70.02
6039,412,151.02
6040,1003,129.16
6041,9859,65.44
6042,5928,89.14
6043,5991,88.89
6044,2371,109.76
6045,6802,84.95
6046,4371,96.64
6047,9214,72.30
6048,2563,108.15
6049,3959,98.87
6050,5825,89.64
6051,1953,113.78
6052,3590,101.04
6053,5115,92.93
6054,5175,92.63
6055,3125,103.99
6056,8534,76.84
6057,600,141.58
6058,9684,68.16
6059,9034,73.61
6060,8370,77.84
6061,5820,89.66
6062,9075,73.29
6063,3346,102.51
6064,4919,93.96
6065,1386,121.17
6066,6337,87.33
6067,1952,113.79
6068,2528,108.48
6069,4774,94.59
6070,8515,76.94
6071,1562,118.49
6072,3218,103.42
6073,8036,79.39
6074,6684,85.55
6075,3750,100.20
6076,4298,96.97
6077,1847,114.89
6078,436,149.79
6079,2117,112.05
6080,5873,89.42
6081,3641,100.76
6082,8184,78.67
6083,8004,79.56
6084,5332,91.92
6085,6286,87.56
6086,9002,73.87
6087,6832,84.82
6088,6417,86.97
6089,1875,114.56
6090,3378,102.23
6091,4995,93.58
6092,9603,69.09
6093,7298,82.93
6094,8313,78.05
6095,2970,105.12
6096,2585,107.98
6097,2936,105.42
6098,3865,99.47
6099,7010,84.09
6100,2142,111.76
6101,2085,112.36
6102,216,171.66
6103,5076,93.09
6104,2976,105.07
6105,4192,97.55
6106,7738,80.88
6107,6369,87.20
6108,1222,124.41
6109,6007,88.85
6110,1773,115.63
6111,6569,86.20
6112,7913,80.05
6113,2196,111.33
6114,4368,96.64
6115,5625,90.56
6116,3158,103.85
6117,5395,91.59
6118,2984,104.99
6119,1059,127.77
6120,8853,74.81
6121,3863,99.48
6122,2821,106.20
6123,6261,87.69
6124,9676,68.26
6125,6815,84.92
6126,4896,94.03
6127,2897,105.75
6128,6657,85.74
6129,4738,94.78
6130,3839,99.62
6131,6786,85.02
6132,4960,93.77
6133,6654,85.75
6134,3068,104.41
6135,5961,89.01
6136,1459,120.20
6137,1434,120.60
6138,6016,88.82
6139,7880,80.18
6140,2783,106.48
6141,8862,74.77
6142,3376,102.25
6143,2791,106.41
6144,863,132.79
6145,5496,91.11
6146,1908,114.18
6147,9501,70.07
6148,3139,103.91
6149,4871,94.15
6150,411,151.02
6151,8928,74.27
6152,1967,113.68
6153,2636,107.61
6154,5710,90.12
6155,7968,79.72
6156,8880,74.65
6157,5969,88.98
6158,3525,101.36
6159,3121,104.01
6160,7121,83.56
6161,2668,107.31
6162,9014,73.78
6163,3518,101.40
6164,1118,126.37
6165,7986,79.64
6166,3551,101.22
6167,3407,102.05
6168,4689,95.04
6169,9254,72.02
6170,2560,108.19
6171,4152,97.85
6172,5201,92.52
6173,9999,58.33
6174,1737,116.15
6175,1258,123.52
6176,9551,69.65
6177,1320,122.28
6178,2520,108.56
6179,5421,91.44
6180,2688,107.19
6181,4873,94.15
6182,3305,102.82
6183,8176,78.72
6184,5253,92.29
6185,3093,104.19
6186,6903,84.53
6187,3539,101.28
6188,744,136.65
6189,5532,90.94
6190,9509,69.98
6191,7557,81.77
6192,9761,67.09
6193,9297,71.68
6194,3749,100.21
6195,1069,127.63
6196,1107,126.65
6197,701,137.79
6198,6129,88.27
6199,2593,107.89
6200,2183,111.44
6201,1512,119.30
6202,1738,116.15
6203,1546,118.74
6204,8656,76.07
6205,3944,98.96
6206,8150,78.86
6207,3725,100.31
6208,2809,106.25
6209,5933,89.11
6210,8421,77.49
6211,1800,115.34
6212,3602,100.96
6213,9878,65.06
6214,5769,89.88
6215,7480,82.08
6216,8758,75.41
6217,3143,103.90
6218,7150,83.47
6219,8508,76.99
6220,2351,109.97
6221,8437,77.42
6222,7485,82.05
6223,1400,121.03
6224,3324,102.69
6225,4993,93.59
6226,6387,87.12
6227,1642,117.23
6228,4742,94.77
6229,6401,87.06
6230,2543,108.32
6231,2123,111.98
6232,7419,82.37
6233,4525,95.82
6234,402,151.69
6235,1950,113.80
6236,8094,79.13
6237,2456,108.99
6238,5368,91.72
6239,2583,107.98
6240,732,136.74
6241,2546,108.29
6242,2782,106.48
6243,7413,82.38
6244,5837,89.57
6245,6420,86.94
6246,2722,106.92
6247,3317,102.72
6248,2137,111.81
6249,6484,86.66
6250,7679,81.17
6251,382,153.66
6252,9617,68.91
6253,886,132.21
6254,4289,97.01
6255,4874,94.14
6256,7478,82.10
6257,7095,83.71
6258,1094,126.83
6259,1212,124.57
6260,3025,104.70
6261,7407,82.41
6262,6813,84.92
6263,6639,85.86
6264,3948,98.92
6265,7787,80.58
6266,7841,80.38
6267,2086,112.36
6268,9864,65.29
6269,7076,83.83
6270,7408,82.41
6271,2983,105.00
6272,5734,90.02
6273,3635,100.78
6274,8388,77.73
6275,1596,118.03
6276,2162,111.61
6277,628,140.40
6278,7607,81.51
6279,3897,99.27
6280,9282,71.82
6281,4420,96.39
6282,5212,92.46
6283,4395,96.54
6284,2229,111.04
6285,5058,93.20
6286,419,150.67
6287,3294,102.88
6288,7726,80.93
6289,5576,90.75
6290,2640,107.55
6291,6893,84.59
6292,33,340.11
6293,7690,81.11
6294,4447,96.26
6295,4402,96.51
6296,8458,77.29
6297,2898,105.74
6298,6980,84.22
6299,1503,119.46
6300,3937,99.00
6301,2278,110.58
6302,9538,69.79
6303,1421,120.73
6304,5410,91.51
6305,9814,66.34
6306,4276,97.07
6307,8172,78.75
6308,1793,115.42
6309,2074,112.47
6310,8541,76.79
6311,8624,76.27
6312,870,132.57
6313,8348,77.92
6314,2645,107.51
6315,4050,98.37
6316,7660,81.23
6317,322,158.39
6318,249,167.37
6319,9687,68.10
6320,9633,68.77
6321,7976,79.68
6322,6149,88.18
6323,6189,88.02
6324,2077,112.44
6325,3310,102.76
6326,9714,67.77
6327,7796,80.56
6328,7558,81.77
6329,8768,75.34
6330,5272,92.22
6331,8793,75.22
6332,2832,106.15
6333,3739,100.24
6334,7235,83.13
6335,1299,122.77
6336,1316,122.41
6337,2468,108.92
6338,6663,85.71
6339,5309,92.03
6340,8992,73.91
6341,501,146.37
6342,6826,84.87
6343,666,138.83
6344,5009,93.49
6345,2687,107.19
6346,143,191.42
6347,5069,93.14
6348,6339,87.30
6349,4757,94.65
6350,3976,98.77
6351,9281,71.84
6352,2637,107.57
6353,9332,71.42
6354,2751,106.69
6355,2319,110.25
6356,7501,82.00
6357,2786,106.45
6358,7494,82.02
6359,1370,121.38
6360,4441,96.29
6361,1102,126.69
6362,8344,77.94
6363,2398,109.48
6364,2526,108.48
6365,3062,104.44
6366,9389,70.91
6367,3056,104.47
6368,2932,105.46
6369,6755,85.16
6370,5642,90.48
6371,6124,88.28
6372,2819,106.20
6373,3504,101.48
6374,1857,114.79
6375,3102,104.15
6376,6540,86.36
6377,2696,107.16
6378,7127,83.55
6379,9616,68.91
6380,3751,100.20
6381,5992,88.89
6382,2171,111.54
6383,1185,125.07
6384,4211,97.45
6385,2531,108.47
6386,6263,87.68
6387,9269,71.94
6388,4188,97.57
6389,8716,75.65
6390,5903,89.25
6391,9975,61.89
6392,4328,96.80
6393,6510,86.51
6394,6326,87.37
6395,834,133.59
6396,9961,62.44
6397,8613,76.33
6398,1528,119.06
6399,256,166.81
6400,2485,108.78
6401,4627,95.33
6402,5287,92.16
6403,846,133.20
6404,5067,93.16
6405,5451,91.29
6406,1053,127.87
6407,5370,91.71
6408,8268,78.29
6409,2745,106.72
6410,232,169.72
6411,8019,79.46
6412,2178,111.48
6413,8192,78.64
6414,7338,82.75
6415,6024,88.77
6416,248,167.38
6417,2016,113.14
6418,6554,86.30
6419,1146,125.91
6420,6949,84.37
6421,7920,80.01
6422,141,192.48
6423,9671,68.30
6424,4731,94.80
6425,7439,82.26
6426,165,183.03
6427,6445,86.85
6428,7676,81.17
6429,7025,84.04
6430,3204,103.54
6431,5386,91.63
6432,1863,114.70
6433,5910,89.21
6434,922,131.27
6435,3858,99.50
6436,133,198.02
6437,2246,110.90
6438,6193,88.01
6439,4083,98.19
6440,2605,107.82
6441,5886,89.29
6442,3983,98.73
6443,9635,68.75
6444,7014,84.08
6445,8789,75.24
6446,6872,84.68
6447,5663,90.36
6448,2914,105.62
6449,2699,107.14
6450,5982,88.92
6451,594,142.06
6452,7321,82.82
6453,7591,81.57
6454,457,148.36
6455,622,140.67
6456,5909,89.21
6457,9615,68.93
6458,3768,100.10
6459,1555,118.60
6460,2083,112.38
6461,2214,111.16
6462,1598,118.03
6463,833,133.61
6464,8498,77.02
6465,150,186.26
6466,7991,79.62
6467,7815,80.48
6468,4840,94.33
6469,7305,82.90
6470,824,133.78
6471,6522,86.45
6472,4821,94.42
6473,8154,78.85
6474,4826,94.40
6475,5919,89.17
6476,6975,84.25
6477,5628,90.55
6478,4139,97.92
6479,2346,110.02
6480,8577,76.53
6481,7351,82.66
6482,5833,89.60
6483,5112,92.94
6484,6341,87.30
6485,2720,106.94
6486,8878,74.66
6487,1301,122.68
6488,7712,81.02
6489,171,179.84
6490,8549,76.73
6491,7314,82.88
6492,142,191.91
6493,3705,100.41
6494,8012,79.50
6495,2376,109.70
6496,1985,113.50
6497,9336,71.38
6498,3834,99.65
6499,7043,83.96
6500,2310,110.29
6501,7092,83.72
6502,5226,92.41
6503,3089,104.22
6504,4295,96.99
6505,1930,113.94
6506,8858,74.79
6507,9458,70.33
6508,5030,93.37
6509,7710,81.03
6510,5611,90.62
6511,3538,101.28
6512,5147,92.77
6513,9335,71.39
6514,6311,87.43
6515,3473,101.68
6516,5450,91.30
6517,7253,83.08
6518,507,146.02
6519,9677,68.22
6520,1843,114.92
6521,3033,104.66
6522,3887,99.38
6523,1027,128.58
6524,7348,82.68
6525,4065,98.30
6526,3876,99.42
6527,2785,106.47
6528,8579,76.50
6529,1927,113.99
6530,1731,116.23
6531,6516,86.49
6532,2472,108.90
6533,1399,121.04
6534,560,143.81
6535,2202,111.26
6536,4408,96.47
6537,9369,71.06
6538,1571,118.40
6539,4413,96.44
6540,1996,113.38
6541,3614,100.90
6542,2986,104.97
6543,9462,70.32
6544,8270,78.28
6545,9405,70.77
6546,5283,92.17
6547,5579,90.74
6548,7651,81.27
6549,3977,98.77
6550,1141,126.05
6551,5530,90.94
6552,2588,107.95
6553,8205,78.58
6554,4018,98.57
6555,5238,92.36
6556,2445,109.12
6557,1040,128.21
6558,1809,115.27
6559,6373,87.18
6560,4513,95.92
6561,6591,86.07
6562,8772,75.30
6563,264,165.49
6564,5333,91.92
6565,5782,89.82
6566,7218,83.21
6567,8050,79.34
6568,8652,76.10
6569,1585,118.12
6570,8995,73.91
6571,4702,94.97
6572,3006,104.82
6573,5828,89.62
6574,7982,79.65
6575,7541,81.82
6576,5580,90.74
6577,7954,79.80
6578,3963,98.86
6579,612,141.22
6580,2375,109.72
6581,2389,109.56
6582,2483,108.79
6583,6156,88.16
6584,8399,77.65
6585,9880,64.93
6586,925,131.12
6587,8237,78.45
6588,211,172.14
6589,6301,87.49
6590,1672,116.86
6591,4885,94.09
6592,4767,94.61
6593,5980,88.92
6594,3072,104.38
6595,4920,93.96
6596,1796,115.37
6597,6136,88.23
6598,8690,75.83
6599,4957,93.78
6600,16,353.32
6601,9743,67.35
6602,9843,65.79
6603,286,162.41
6604,481,147.19
6605,4853,94.25
6606,2806,106.28
6607,363,154.71
6608,3792,99.91
6609,7375,82.58
6610,605,141.39
6611,9312,71.59
6612,580,142.74
6613,1876,114.54
6614,2800,106.34
6615,5815,89.68
6616,1140,126.05
6617,1159,125.68
6618,3560,101.17
6619,6194,88.01
6620,9945,63.01
6621,8811,75.10
6622,3664,100.65
6623,8477,77.18
6624,5359,91.76
6625,3650,100.70
6626,3004,104.84
6627,5626,90.56
6628,7446,82.21
6629,5947,89.06
6630,3872,99.45
6631,6050,88.60
6632,7328,82.79
6633,8713,75.67
6634,3727,100.30
6635,7678,81.17
6636,8302,78.11
6637,936,130.77
6638,5351,91.80
6639,7598,81.53
6640,8043,79.37
6641,5781,89.82
6642,4761,94.64
6643,204,173.10
6644,3458,101.76
6645,8005,79.56
6646,5377,91.69
6647,4733,94.80
6648,5850,89.52
6649,1948,113.82
6650,5330,91.93
6651,6601,86.04
6652,8333,78.01
6653,2080,112.41
6654,5202,92.51
6655,2902,105.70
6656,4690,95.04
6657,4435,96.33
6658,3672,100.61
6659,3883,99.41
6660,7739,80.88
6661,1048,128.00
6662,657,139.22
6663,7844,80.37
6664,8512,76.98
6665,3648,100.71
6666,9150,72.79
6667,4909,93.98
6668,8489,77.10
6669,3256,103.14
6670,8610,76.33
6671,8505,77.01
6672,304,160.28
6673,1460,120.18
6674,2949,105.33
6675,7117,83.57
6676,7493,82.02
6677,3051,104.50
6678,2604,107.83
6679,7534,81.84
6680,5378,91.67
6681,7863,80.29
6682,9056,73.46
6683,2661,107.38
6684,8238,78.43
6685,283,162.54
6686,3419,101.97
6687,9674,68.28
6688,5343,91.85
6689,9926,63.59
6690,152,185.90
6691,6520,86.47
6692,7889,80.14
6693,5417,91.46
6694,2448,109.08
6695,4879,94.12
6696,8250,78.38
6697,2779,106.51
6698,5838,89.56
6699,4264,97.14
6700,5198,92.54
6701,7140,83.52
6702,5497,91.11
6703,6306,87.46
6704,8390,77.72
6705,9452,70.37
6706,9845,65.77
6707,8035,79.40
6708,3972,98.79
6709,5266,92.24
6710,3401,102.07
6711,1101,126.76
6712,9638,68.73
6713,4978,93.68
6714,714,137.46
6715,3233,103.31
6716,9398,70.83
6717,9064,73.38
6718,1012,129.05
6719,6837,84.79
6720,373,154.11
6721,8055,79.32
6722,335,157.21
6723,4352,96.70
6724,6829,84.83
6725,7315,82.88
6726,3521,101.39
6727,3301,102.83
6728,4058,98.32
6729,9416,70.65
6730,9552,69.65
6731,6513,86.50
6732,756,136.05
6733,8892,74.57
6734,5080,93.08
6735,5551,90.87
6736,8792,75.22
6737,9478,70.22
6738,6377,87.15
6739,2189,111.39
6740,9689,68.08
6741,2475,108.88
6742,7807,80.52
6743,347,156.13
6744,3658,100.67
6745,4658,95.18
6746,3856,99.52
6747,8970,74.08
6748,6973,84.26
6749,44,333.97
6750,4908,93.98
6751,1510,119.32
6752,7656,81.24
6753,9066,73.36
6754,1079,127.38
6755,2834,106.14
6756,567,143.30
6757,5861,89.49
6758,767,135.65
6759,2514,108.59
6760,9643,68.67
6761,1481,119.82
6762,7124,83.56
6763,4041,98.42
6764,2906,105.69
6765,5733,90.03
6766,8126,79.02
6767,5932,89.11
6768,3395,102.10
6769,7605,81.51
6770,2717,106.96
6771,420,150.67
6772,2507,108.65
6773,1677,116.82
6774,1665,116.95
6775,4730,94.81
6776,9226,72.22
6777,9,362.31
6778,8902,74.48
6779,7966,79.73
6780,6028,88.75
6781,511,145.87
6782,3472,101.69
6783,8086,79.16
6784,8207,78.57
6785,8406,77.62
6786,814,133.95
6787,6669,85.67
6788,88,283.07
6789,1506,119.44
6790,8288,78.18
6791,866,132.68
6792,5573,90.76
6793,4729,94.81
6794,5299,92.08
6795,7,363.59
6796,2673,107.28
6797,9326,71.45
6798,8006,79.56
6799,4439,96.29
6800,6315,87.42
6801,4612,95.40
6802,4358,96.68
6803,6059,88.56
6804,4015,98.58
6805,8981,73.99
6806,9927,63.58
6807,463,148.21
6808,6294,87.53
6809,1912,114.16
6810,2283,110.51
6811,2129,111.96
6812,853,133.08
6813,9360,71.17
6814,6590,86.07
6815,615,141.09
6816,6442,86.87
6817,3338,102.54
6818,2115,112.06
6819,8619,76.31
6820,9535,69.80
6821,5722,90.07
6822,4858,94.22
6823,3355,102.43
6824,7985,79.64
6825,849,133.15
6826,9560,69.56
6827,6993,84.17
6828,1242,123.99
6829,7236,83.13
6830,8394,77.69
6831,4619,95.36
6832,9021,73.71
6833,2818,106.20
6834,3268,103.05
6835,9160,72.72
6836,296,161.10
6837,7168,83.41
6838,1416,120.81
6839,8101,79.11
6840,4126,97.99
6841,6449,86.84
6842,8444,77.37
6843,6943,84.39
6844,9511,69.94
6845,5914,89.19
6846,5673,90.32
6847,4184,97.60
6848,1934,113.92
6849,5871,89.43
6850,9663,68.41
6851,1551,118.65
6852,2122,111.99
6853,909,131.49
6854,7757,80.75
6855,3010,104.80
6856,9589,69.21
6857,4880,94.12
6858,7461,82.15
6859,1531,119.01
6860,8182,78.69
6861,6944,84.39
6862,7099,83.68
6863,1422,120.73
6864,7989,79.63
6865,5441,91.35
6866,9107,73.07
6867,1165,125.49
6868,1536,118.93
6869,9403,70.77
6870,4359,96.68
6871,9306,71.62
6872,4003,98.64
6873,8846,74.86
6874,6886,84.62
6875,9776,66.92
6876,9554,69.62
6877,8502,77.01
6878,7093,83.71
6879,1840,114.94
6880,5955,89.03
6881,9646,68.63
6882,6879,84.66
6883,664,138.92
6884,5079,93.08
6885,1640,117.26
6886,8737,75.54
6887,1065,127.68
6888,4304,96.93
6889,29,342.97
6890,1877,114.54
6891,2700,107.14
6892,8514,76.95
6893,8997,73.90
6894,9267,71.95
6895,5814,89.68
6896,761,135.80
6897,5362,91.74
6898,2660,107.38
6899,1651,117.08
6900,7475,82.10
6901,5196,92.55
6902,4989,93.61
6903,2955,105.30
6904,883,132.29
6905,1716,116.39
6906,2619,107.72
6907,1980,113.57
6908,6101,88.38
6909,7186,83.34
6910,6729,85.32
6911,8357,77.87
6912,7764,80.72
6913,52,330.79
6914,7777,80.63
6915,3615,100.89
6916,1051,127.92
6917,134,197.28
6918,2249,110.89
6919,6637,85.87
6920,8658,76.07
6921,872,132.49
6922,2941,105.41
6923,7693,81.10
6924,8153,78.85
6925,1865,114.66
6926,1276,123.13
6927,9287,71.76
6928,8133,78.98
6929,9848,65.67
6930,2490,108.75
6931,2416,109.34
6932,6635,85.89
6933,1452,120.27
6934,1170,125.44
6935,775,135.33
6936,6823,84.88
6937,6322,87.39
6938,9628,68.83
6939,1353,121.74
6940,7207,83.25
6941,6501,86.57
6942,2287,110.49
6943,916,131.40
6944,4436,96.32
6945,5239,92.36
6946,1215,124.50
6947,9385,70.93
6948,3137,103.93
6949,4991,93.59
6950,4753,94.72
6951,9836,66.02
6952,9541,69.77
6953,9742,67.37
6954,9171,72.66
6955,4166,97.71
6956,6307,87.46
6957,3420,101.96
6958,512,145.79
6959,4154,97.82
6960,7020,84.06
6961,7821,80.47
6962,1236,124.10
6963,6017,88.81
6964,525,145.26
6965,2368,109.80
6966,5036,93.31
6967,9592,69.19
6968,7956,79.79
6969,1874,114.57
6970,9680,68.20
6971,2155,111.64
6972,8261,78.33
6973,3970,98.80
6974,8585,76.49
6975,3649,100.71
6976,7925,79.98
6977,9028,73.65
6978,7290,82.97
6979,5259,92.26
6980,4280,97.06
6981,2911,105.65
6982,8164,78.79
6983,4763,94.63
6984,2502,108.69
6985,9343,71.29
6986,9038,73.60
6987,1500,119.48
6988,2407,109.40
6989,7539,81.83
6990,8618,76.31
6991,5527,90.96
6992,200,174.44
6993,6192,88.02
6994,552,144.08
6995,9631,68.79
6996,8040,79.37
6997,168,182.55
6998,9572,69.34
6999,7131,83.55
7000,1939,113.89
7001,5251,92.31
7002,760,135.81
7003,4356,96.69
7004,9690,68.07
7005,2334,110.13
7006,9947,63.00
7007,3353,102.44
7008,5358,91.76
7009,2775,106.55
7010,6716,85.42
7011,9291,71.73
7012,6770,85.12
7013,7730,80.91
7014,3994,98.68
7015,487,146.97
7016,6672,85.65
7017,2121,111.99
7018,1600,118.01
7019,8158,78.83
7020,4719,94.87
7021,8545,76.75
7022,5401,91.56
7023,7167,83.41
7024,3645,100.73
7025,3987,98.70
7026,573,143.14
7027,9744,67.34
7028,7383,82.54
7029,8137,78.97
7030,2858,105.98
7031,9577,69.31
7032,9065,73.36
7033,6561,86.26
7034,2399,109.47
7035,2481,108.83
7036,7907,80.09
7037,2027,113.04
7038,9476,70.23
7039,1645,117.18
7040,2412,109.36
7041,6859,84.70
7042,7410,82.41
7043,2523,108.51
7044,3147,103.89
7045,7644,81.31
7046,8932,74.26
7047,3682,100.55
7048,3651,100.69
7049,4775,94.58
7050,8068,79.26
7051,5275,92.22
7052,4787,94.53
7053,8346,77.93
7054,9639,68.72
7055,4859,94.22
7056,8697,75.78
7057,8347,77.93
7058,5074,93.10
7059,7578,81.63
7060,2846,106.07
7061,5802,89.74
7062,4214,97.44
7063,6304,87.47
7064,8361,77.87
7065,4959,93.77
7066,9320,71.50
7067,2561,108.18
7068,8868,74.72
7069,2676,107.25
7070,7486,82.05
7071,1230,124.18
7072,9414,70.66
7073,1287,122.97
7074,5054,93.22
7075,9598,69.11
7076,9763,67.06
7077,9867,65.20
7078,8500,77.02
7079,8149,78.87
7080,9045,73.54
7081,25,344.38
7082,8625,76.27
7083,4096,98.14
7084,5552,90.87
7085,5789,89.79
7086,1749,116.01
7087,3984,98.72
7088,6558,86.27
7089,1816,115.22
7090,398,151.96
7091,2336,110.12
7092,3176,103.73
7093,8443,77.37
7094,6324,87.39
7095,9874,65.17
7096,6656,85.74
7097,9525,69.86
7098,3496,101.54
7099,8022,79.45
7100,2813,106.23
7101,9167,72.68
7102,6470,86.73
7103,9354,71.20
7104,7733,80.90
7105,2655,107.43
7106,6927,84.43
7107,3372,102.31
7108,2404,109.42
7109,377,153.84
7110,4173,97.66
7111,3228,103.34
7112,4792,94.51
7113,9213,72.31
7114,2684,107.21
7115,8575,76.56
7116,4053,98.35
7117,1148,125.89
7118,1909,114.18
7119,9024,73.69
7120,2105,112.15
7121,3399,102.08
7122,5704,90.14
7123,8460,77.29
7124,4555,95.67
7125,4014,98.58
7126,5860,89.49
7127,7111,83.62
7128,2438,109.16
7129,7878,80.19
7130,8448,77.33
7131,4108,98.08
7132,6027,88.76
7133,2735,106.80
7134,9311,71.59
7135,9395,70.89
7136,2959,105.26
7137,2422,109.30
7138,7525,81.87
7139,2309,110.30
7140,9993,60.47
7141,3328,102.65
7142,8927,74.29
7143,3566,101.14
7144,7503,81.99
7145,7340,82.74
7146,4953,93.81
7147,6292,87.54
7148,9426,70.58
7149,7834,80.42
7150,7773,80.65
7151,3533,101.31
7152,509,145.90
7153,6711,85.44
7154,920,131.29
7155,5762,89.91
7156,2888,105.81
7157,7824,80.46
7158,8000,79.58
7159,8258,78.34
7160,9583,69.27
